id;display_number;finding;status;area_id;report_id
348;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;12
349;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;13
350;2;Frekuensi pengangkutan sampah kurang;3;1;13
351;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;13
352;4;Ditemukan potensi akses atau sarang hama;3;1;13
353;5;Ditemukan sampah atau ceceran makanan;3;2;13
354;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;13
355;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;13
356;8;Terdapat sisa makanan di atas meja / lantai;3;3;13
357;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;13
358;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;13
359;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;13
360;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;13
361;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;13
362;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;13
363;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;13
364;16;Terdapat sisa makanan di area bumbu masak;3;5;13
365;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;13
366;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;13
367;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;13
368;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;13
369;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;13
370;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;13
371;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;13
372;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;13
373;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;13
374;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;13
375;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;13
376;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;13
377;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;13
378;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;14
379;2;Frekuensi pengangkutan sampah kurang;3;1;14
380;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;14
381;4;Ditemukan potensi akses atau sarang hama;3;1;14
382;5;Ditemukan sampah atau ceceran makanan;3;2;14
383;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;14
384;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;14
385;8;Terdapat sisa makanan di atas meja / lantai;3;3;14
386;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;14
387;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;14
388;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;14
389;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;14
390;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;14
391;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;14
392;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;14
393;16;Terdapat sisa makanan di area bumbu masak;3;5;14
394;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;14
395;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;14
396;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;14
397;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;14
398;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;14
399;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;14
400;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;14
401;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;14
402;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;14
403;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;14
404;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;14
405;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;14
406;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;14
407;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;15
408;2;Frekuensi pengangkutan sampah kurang;3;1;15
409;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;15
410;4;Ditemukan potensi akses atau sarang hama;3;1;15
411;5;Ditemukan sampah atau ceceran makanan;3;2;15
412;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;15
413;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;15
414;8;Terdapat sisa makanan di atas meja / lantai;3;3;15
415;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;15
416;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;15
417;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;15
418;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;15
419;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;15
420;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;15
421;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;15
422;16;Terdapat sisa makanan di area bumbu masak;3;5;15
423;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;15
424;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;15
425;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;15
426;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;15
427;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;15
428;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;15
429;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;15
430;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;15
431;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;15
432;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;15
433;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;15
434;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;15
435;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;15
436;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;16
437;2;Frekuensi pengangkutan sampah kurang;3;1;16
438;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;16
439;4;Ditemukan potensi akses atau sarang hama;3;1;16
440;5;Ditemukan sampah atau ceceran makanan;3;2;16
441;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;16
442;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;16
443;8;Terdapat sisa makanan di atas meja / lantai;3;3;16
444;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;16
445;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;16
446;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;16
447;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;16
448;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;16
449;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;16
450;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;16
451;16;Terdapat sisa makanan di area bumbu masak;3;5;16
452;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;16
453;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;16
454;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;16
455;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;16
456;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;16
457;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;16
458;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;16
459;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;16
460;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;16
461;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;16
462;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;16
463;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;16
464;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;16
465;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;17
466;2;Frekuensi pengangkutan sampah kurang;3;1;17
467;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;17
468;4;Ditemukan potensi akses atau sarang hama;3;1;17
469;5;Ditemukan sampah atau ceceran makanan;3;2;17
470;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;17
471;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;17
472;8;Terdapat sisa makanan di atas meja / lantai;3;3;17
473;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;17
474;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;17
475;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;17
476;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;17
477;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;17
478;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;17
479;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;17
480;16;Terdapat sisa makanan di area bumbu masak;3;5;17
481;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;17
482;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;17
483;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;17
484;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;17
485;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;17
486;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;17
487;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;17
488;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;17
489;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;17
490;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;17
491;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;17
492;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;17
493;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;17
494;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;18
495;2;Frekuensi pengangkutan sampah kurang;3;1;18
496;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;18
497;4;Ditemukan potensi akses atau sarang hama;3;1;18
498;5;Ditemukan sampah atau ceceran makanan;3;2;18
499;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;18
500;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;18
501;8;Terdapat sisa makanan di atas meja / lantai;3;3;18
502;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;18
503;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;18
504;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;18
505;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;18
506;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;18
507;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;18
508;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;18
509;16;Terdapat sisa makanan di area bumbu masak;3;5;18
510;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;18
511;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;18
512;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;18
513;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;18
514;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;18
515;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;18
516;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;18
517;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;18
518;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;18
519;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;18
520;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;18
521;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;18
522;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;18
523;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;19
524;2;Frekuensi pengangkutan sampah kurang;3;1;19
525;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;19
526;4;Ditemukan potensi akses atau sarang hama;3;1;19
527;5;Ditemukan sampah atau ceceran makanan;3;2;19
528;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;19
529;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;19
530;8;Terdapat sisa makanan di atas meja / lantai;3;3;19
531;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;19
532;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;19
533;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;19
534;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;19
535;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;19
536;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;19
537;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;19
538;16;Terdapat sisa makanan di area bumbu masak;3;5;19
539;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;19
540;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;19
541;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;19
542;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;19
543;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;19
544;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;19
545;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;19
546;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;19
547;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;19
548;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;19
549;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;19
550;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;19
551;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;19
552;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;20
553;2;Frekuensi pengangkutan sampah kurang;3;1;20
554;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;20
555;4;Ditemukan potensi akses atau sarang hama;3;1;20
556;5;Ditemukan sampah atau ceceran makanan;3;2;20
557;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;20
558;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;20
559;8;Terdapat sisa makanan di atas meja / lantai;3;3;20
560;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;20
561;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;20
562;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;20
563;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;20
564;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;20
565;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;20
566;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;20
567;16;Terdapat sisa makanan di area bumbu masak;3;5;20
568;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;20
569;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;20
570;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;20
